series,author,gender,author_pos,release_year,character_pos,maincharacter_name
Band 1060,Clark Darlton,male,a1,1981.0,C4,Marcello Pantalini
Band 1060,Clark Darlton,male,a1,1981.0,C5,Kuril
Band 1060,Clark Darlton,male,a1,1981.0,C6,ManSander
Band 1061,H. G. Ewers,male,a1,1981.0,C1,Sagus-Rhet
Band 1061,H. G. Ewers,male,a1,1981.0,C2,Kerma-Jo
Band 1061,H. G. Ewers,male,a1,1981.0,C3,Rano-Fer
Band 1061,H. G. Ewers,male,a1,1981.0,C4,Kurma-Puja
Band 1061,H. G. Ewers,male,a1,1981.0,C5,Vasu-Deva
Band 1061,H. G. Ewers,male,a1,1981.0,C6,Nandu-Gora
Band 1062,H. G. Ewers,male,a1,1981.0,C1,Sagus-Rhet
Band 1062,H. G. Ewers,male,a1,1981.0,C2,Kerma-Jo
Band 1062,H. G. Ewers,male,a1,1981.0,C3,Krut
Band 1062,H. G. Ewers,male,a1,1981.0,C4,Hork
Band 1062,H. G. Ewers,male,a1,1981.0,C5,Lees
Band 1062,H. G. Ewers,male,a1,1981.0,C6,Tron
Band 1063,Detlev G. Winter,male,a1,1982.0,C1,Perry Rhodan
Band 1063,Detlev G. Winter,male,a1,1982.0,C2,Gucky
Band 1063,Detlev G. Winter,male,a1,1982.0,C3,Marcello Pantalini
Band 1063,Detlev G. Winter,male,a1,1982.0,C4,Nuru Timbon
Band 1063,Detlev G. Winter,male,a1,1982.0,C5,Vejlo Thesst
Band 1063,Detlev G. Winter,male,a1,1982.0,C6,Lena Soytsiz
Band 1064,Clark Darlton,male,a1,1982.0,C1,Perry Rhodan
Band 1064,Clark Darlton,male,a1,1982.0,C2,Marcello Pantalini
Band 1064,Clark Darlton,male,a1,1982.0,C3,Gucky
Band 1064,Clark Darlton,male,a1,1982.0,C4,Bradley von Xanthen
Band 1064,Clark Darlton,male,a1,1982.0,C5,Alaska Saedelaere
Band 1065,Peter Griese,male,a1,1982.0,C1,Sarga Ehkesh
Band 1065,Peter Griese,male,a1,1982.0,C2,Quiupu
Band 1065,Peter Griese,male,a1,1982.0,C3,Srimavo
Band 1065,Peter Griese,male,a1,1982.0,C4,Jakob Ellmer
Band 1065,Peter Griese,male,a1,1982.0,C5,Parnatzel
Band 1065,Peter Griese,male,a1,1982.0,C6,Galbraith Deighton
Band 1066,Ernst Vlcek,male,a1,1982.0,C1,Gesil
Band 1066,Ernst Vlcek,male,a1,1982.0,C2,Atlan
Band 1066,Ernst Vlcek,male,a1,1982.0,C3,Melborn
Band 1066,Ernst Vlcek,male,a1,1982.0,C4,Parabus
Band 1066,Ernst Vlcek,male,a1,1982.0,C5,Scriveer
Band 1067,H. G. Francis,male,a1,1982.0,C1,Icho Tolot
Band 1067,H. G. Francis,male,a1,1982.0,C2,Bruke Tosen
Band 1067,H. G. Francis,male,a1,1982.0,C3,Ahrrhed
Band 1067,H. G. Francis,male,a1,1982.0,C4,Gerrend
Band 1068,Kurt Mahr,male,a1,1982.0,C1,Perry Rhodan
Band 1068,Kurt Mahr,male,a1,1982.0,C2,Nikki Frickel
Band 1068,Kurt Mahr,male,a1,1982.0,C3,Gucky
Band 1068,Kurt Mahr,male,a1,1982.0,C4,Geoffry Waringer
Band 1068,Kurt Mahr,male,a1,1982.0,C5,Mh-Kleinenführer
Band 1069,H. G. Ewers,male,a1,1982.0,C1,Sagus-Rhet
Band 1069,H. G. Ewers,male,a1,1982.0,C2,Kerma-Jo
Band 1069,H. G. Ewers,male,a1,1982.0,C3,Perry Rhodan
Band 1069,H. G. Ewers,male,a1,1982.0,C4,Marcello Pantalini
Band 1069,H. G. Ewers,male,a1,1982.0,C5,Alfo Kohamer
Band 1069,H. G. Ewers,male,a1,1982.0,C6,Gucky
Band 107,K. H. Scheer,male,a1,1963.0,C1,Atlan
Band 107,K. H. Scheer,male,a1,1963.0,C2,Perry Rhodan
Band 107,K. H. Scheer,male,a1,1963.0,C3,Tama Yokida
Band 107,K. H. Scheer,male,a1,1963.0,C4,Oberst Jefe Claudrin
Band 107,K. H. Scheer,male,a1,1963.0,C5,Auris von Las-Toór
Band 107,K. H. Scheer,male,a1,1963.0,C6,Lempart von Fere-Khar
Band 1070,William Voltz,male,a1,1982.0,C1,Clynvanth-Oso-Megh
Band 1070,William Voltz,male,a1,1982.0,C2,Perry Rhodan
Band 1070,William Voltz,male,a1,1982.0,C3,Sagus-Rhet
Band 1070,William Voltz,male,a1,1982.0,C4,Kerma-Jo
Band 1070,William Voltz,male,a1,1982.0,C5,Geoffry Waringer
Band 1070,William Voltz,male,a1,1982.0,C6,Jen Salik
Band 1071,Marianne Sydow,female,a1,1982.0,C1,Perry Rhodan
Band 1071,Marianne Sydow,female,a1,1982.0,C2,Clynvanth-Oso-Megh
Band 1071,Marianne Sydow,female,a1,1982.0,C3,Lafsater-Koro-Soth
Band 1071,Marianne Sydow,female,a1,1982.0,C4,Fellmer Lloyd
Band 1071,Marianne Sydow,female,a1,1982.0,C5,Gucky
Band 1071,Marianne Sydow,female,a1,1982.0,C6,Jen Salik
Band 1072,Ernst Vlcek,male,a1,1982.0,C1,Atlan
Band 1072,Ernst Vlcek,male,a1,1982.0,C2,Gesil
Band 1072,Ernst Vlcek,male,a1,1982.0,C3,Tanwalzen
Band 1072,Ernst Vlcek,male,a1,1982.0,C4,Anja Pygnell
Band 1072,Ernst Vlcek,male,a1,1982.0,C5,Sbarvor
Band 1072,Ernst Vlcek,male,a1,1982.0,C6,Randalf Hume
Band 1073,H. G. Francis,male,a1,1982.0,C1,Icho Tolot
Band 1073,H. G. Francis,male,a1,1982.0,C2,Bruke Tosen
Band 1073,H. G. Francis,male,a1,1982.0,C3,Loudershirk
Band 1073,H. G. Francis,male,a1,1982.0,C4,Topue
Band 1073,H. G. Francis,male,a1,1982.0,C5,Prol
Band 1073,H. G. Francis,male,a1,1982.0,C6,Traah
Band 1074,K. H. Scheer,male,a1,1982.0,C1,Clifton Callamon
Band 1074,K. H. Scheer,male,a1,1982.0,C2,Perry Rhodan
Band 1074,K. H. Scheer,male,a1,1982.0,C3,Gucky
Band 1074,K. H. Scheer,male,a1,1982.0,C4,Nuru Timbon
Band 1074,K. H. Scheer,male,a1,1982.0,C5,Cerai Hahn
Band 1074,K. H. Scheer,male,a1,1982.0,C6,Alaska Saedelaere
Band 1075,Marianne Sydow,female,a1,1982.0,C1,Clifton Callamon
Band 1075,Marianne Sydow,female,a1,1982.0,C2,Alaska Saedelaere
Band 1075,Marianne Sydow,female,a1,1982.0,C3,Gucky
Band 1075,Marianne Sydow,female,a1,1982.0,C4,Nuru Timbon
Band 1075,Marianne Sydow,female,a1,1982.0,C5,Cerai Hahn
Band 1075,Marianne Sydow,female,a1,1982.0,C6,Turghyr-Dano-Kerg
Band 1076,Horst Hoffmann,male,a1,1982.0,C1,Perry Rhodan
Band 1076,Horst Hoffmann,male,a1,1982.0,C2,Clynvanth-Oso-Megh
Band 1076,Horst Hoffmann,male,a1,1982.0,C3,Gucky
Band 1076,Horst Hoffmann,male,a1,1982.0,C4,Alaska Saedelaere
Band 1076,Horst Hoffmann,male,a1,1982.0,C5,Clifton Callamon
Band 1076,Horst Hoffmann,male,a1,1982.0,C6,Joan Lugarte
Band 1077,Detlev G. Winter,male,a1,1982.0,C1,Perry Rhodan
Band 1077,Detlev G. Winter,male,a1,1982.0,C2,Geiko Alkmann
Band 1077,Detlev G. Winter,male,a1,1982.0,C3,Clifton Callamon
Band 1077,Detlev G. Winter,male,a1,1982.0,C4,Carfesch
Band 1077,Detlev G. Winter,male,a1,1982.0,C5,Vejlo Thesst
Band 1077,Detlev G. Winter,male,a1,1982.0,C6,Verena Averre
Band 1078,Kurt Mahr,male,a1,1982.0,C1,Atlan
Band 1078,Kurt Mahr,male,a1,1982.0,C2,Perry Rhodan
Band 1078,Kurt Mahr,male,a1,1982.0,C3,Gucky
Band 1078,Kurt Mahr,male,a1,1982.0,C4,Gesil
Band 1078,Kurt Mahr,male,a1,1982.0,C5,Tanwalzen
Band 1078,Kurt Mahr,male,a1,1982.0,C6,Lafsater-Koro-Soth
Band 1079,H. G. Francis,male,a1,1982.0,C1,Icho Tolot
Band 1079,H. G. Francis,male,a1,1982.0,C2,Naggencarphon
Band 1079,H. G. Francis,male,a1,1982.0,C3,Xambeskary
Band 1079,H. G. Francis,male,a1,1982.0,C4,Karrsedh
Band 1079,H. G. Francis,male,a1,1982.0,C5,Auerspor
Band 108,Kurt Mahr,male,a1,1963.0,C1,Dr. Armin Zuglert
Band 108,Kurt Mahr,male,a1,1963.0,C2,Major Kindsom
Band 108,Kurt Mahr,male,a1,1963.0,C3,Major Ron Landry
Band 108,Kurt Mahr,male,a1,1963.0,C4,Captain Larry Randall
Band 108,Kurt Mahr,male,a1,1963.0,C5,Oberst Nike Quinto
Band 108,Kurt Mahr,male,a1,1963.0,C6,Gerard Lobson
Band 1080,Horst Hoffmann,male,a1,1982.0,C1,Quiupu
Band 1080,Horst Hoffmann,male,a1,1982.0,C2,Whargor
Band 1080,Horst Hoffmann,male,a1,1982.0,C3,Srimavo
Band 1080,Horst Hoffmann,male,a1,1982.0,C4,Jakob Ellmer
Band 1080,Horst Hoffmann,male,a1,1982.0,C5,Galbraith Deighton
Band 1080,Horst Hoffmann,male,a1,1982.0,C6,Kirt Dorell-Ehkesh
Band 1081,H. G. Ewers,male,a1,1982.0,C1,Perry Rhodan
Band 1081,H. G. Ewers,male,a1,1982.0,C2,Reginald Bull
Band 1081,H. G. Ewers,male,a1,1982.0,C3,Clifton Callamon
Band 1081,H. G. Ewers,male,a1,1982.0,C4,Lafsater-Koro-Soth
Band 1081,H. G. Ewers,male,a1,1982.0,C5,Sagus-Rhet
Band 1081,H. G. Ewers,male,a1,1982.0,C6,Kerma-Jo
Band 1082,H. G. Ewers,male,a1,1982.0,C1,Perry Rhodan
Band 1082,H. G. Ewers,male,a1,1982.0,C2,Gesil
Band 1082,H. G. Ewers,male,a1,1982.0,C3,Clifton Callamon
Band 1082,H. G. Ewers,male,a1,1982.0,C4,Lafsater-Koro-Soth
Band 1082,H. G. Ewers,male,a1,1982.0,C5,Kitsaiman
Band 1082,H. G. Ewers,male,a1,1982.0,C6,Siska Taoming
Band 1083,K. H. Scheer,male,a1,1982.0,C1,Clifton Callamon
Band 1083,K. H. Scheer,male,a1,1982.0,C2,Gucky
Band 1083,K. H. Scheer,male,a1,1982.0,C3,Tyrmen-Kana-Rorg
Band 1083,K. H. Scheer,male,a1,1982.0,C4,Lostor-Jygo-Zort
Band 1083,K. H. Scheer,male,a1,1982.0,C5,Lafsater-Koro-Soth
Band 1083,K. H. Scheer,male,a1,1982.0,C6,Perry Rhodan
Band 1084,Kurt Mahr,male,a1,1982.0,C1,Clifton Callamon
Band 1084,Kurt Mahr,male,a1,1982.0,C2,Brick Entel
Band 1084,Kurt Mahr,male,a1,1982.0,C3,Atlan
Band 1084,Kurt Mahr,male,a1,1982.0,C4,Gesil
Band 1084,Kurt Mahr,male,a1,1982.0,C5,Srimavo
Band 1084,Kurt Mahr,male,a1,1982.0,C6,Guty Cardenas
Band 1085,Horst Hoffmann,male,a1,1982.0,C1,Quiupu
Band 1085,Horst Hoffmann,male,a1,1982.0,C2,Perry Rhodan
Band 1085,Horst Hoffmann,male,a1,1982.0,C3,Tyko Valensen
Band 1085,Horst Hoffmann,male,a1,1982.0,C4,Jupor Pleharisch
Band 1085,Horst Hoffmann,male,a1,1982.0,C5,Gucky
Band 1086,William Voltz,male,a1,1982.0,C1,Atlan
Band 1086,William Voltz,male,a1,1982.0,C2,Kerk Gaddic
Band 1086,William Voltz,male,a1,1982.0,C3,Johnson Madeira
Band 1086,William Voltz,male,a1,1982.0,C4,Roark-Kher
Band 1086,William Voltz,male,a1,1982.0,C5,Aghym von Mag-Whort
Band 1086,William Voltz,male,a1,1982.0,C6,Perry Rhodan
Band 1087,Marianne Sydow,female,a1,1982.0,C1,Waylon Javier
Band 1087,Marianne Sydow,female,a1,1982.0,C2,Oliver
Band 1087,Marianne Sydow,female,a1,1982.0,C3,Les Zeron
Band 1087,Marianne Sydow,female,a1,1982.0,C4,Mehldau Sarko
Band 1087,Marianne Sydow,female,a1,1982.0,C5,Janine Hare
Band 1087,Marianne Sydow,female,a1,1982.0,C6,Henry Horth
Band 1088,Ernst Vlcek,male,a1,1982.0,C1,Waylon Javier
Band 1088,Ernst Vlcek,male,a1,1982.0,C2,Lethos-Terakdschan
Band 1088,Ernst Vlcek,male,a1,1982.0,C3,Roi Danton
Band 1088,Ernst Vlcek,male,a1,1982.0,C4,Demeter
Band 1088,Ernst Vlcek,male,a1,1982.0,C5,Beezan
Band 1088,Ernst Vlcek,male,a1,1982.0,C6,Cosino
Band 1089,H. G. Francis,male,a1,1982.0,C1,Icho Tolot
Band 1089,H. G. Francis,male,a1,1982.0,C2,Auerspor
Band 1089,H. G. Francis,male,a1,1982.0,C3,Jarokan
Band 1089,H. G. Francis,male,a1,1982.0,C4,Pyrsson
Band 1089,H. G. Francis,male,a1,1982.0,C5,Echynlag
Band 1089,H. G. Francis,male,a1,1982.0,C6,Borkays
Band 109,Kurt Brand,male,a1,1963.0,C1,Dr. Edmond Hugher
Band 109,Kurt Brand,male,a1,1963.0,C2,Perry Rhodan
Band 109,Kurt Brand,male,a1,1963.0,C3,Jefe Claudrin
Band 109,Kurt Brand,male,a1,1963.0,C4,Gucky
Band 109,Kurt Brand,male,a1,1963.0,C5,Gal-Tam
Band 109,Kurt Brand,male,a1,1963.0,C6,Tu-poä
Band 1090,Kurt Mahr,male,a1,1982.0,C1,Atlan
Band 1090,Kurt Mahr,male,a1,1982.0,C2,Perry Rhodan
Band 1090,Kurt Mahr,male,a1,1982.0,C3,Jen Salik
Band 1090,Kurt Mahr,male,a1,1982.0,C4,Lafsater-Koro-Soth
Band 1090,Kurt Mahr,male,a1,1982.0,C5,Quiupu
Band 1090,Kurt Mahr,male,a1,1982.0,C6,Gesil
Band 1091,H. G. Ewers,male,a1,1982.0,C1,Perry Rhodan
Band 1091,H. G. Ewers,male,a1,1982.0,C2,Kitsaiman
Band 1091,H. G. Ewers,male,a1,1982.0,C3,Pratt Montmanor
Band 1091,H. G. Ewers,male,a1,1982.0,C4,Clifton Callamon
Band 1091,H. G. Ewers,male,a1,1982.0,C5,Lafsater-Koro-Soth
Band 1092,H. G. Ewers,male,a1,1982.0,C1,Perry Rhodan
Band 1092,H. G. Ewers,male,a1,1982.0,C2,Sponsera Kaboff
Band 1092,H. G. Ewers,male,a1,1982.0,C3,Kitsaiman
Band 1092,H. G. Ewers,male,a1,1982.0,C4,Gesil
Band 1092,H. G. Ewers,male,a1,1982.0,C5,Lafsater-Koro-Soth
Band 1093,Detlev G. Winter,male,a1,1982.0,C1,Josuar Gandaro
Band 1093,Detlev G. Winter,male,a1,1982.0,C2,Pert Laagmer
Band 1093,Detlev G. Winter,male,a1,1982.0,C3,Nego Snaavaj
Band 1093,Detlev G. Winter,male,a1,1982.0,C4,Pierre Cairanne
Band 1093,Detlev G. Winter,male,a1,1982.0,C5,Silvia Ghass
Band 1093,Detlev G. Winter,male,a1,1982.0,C6,Perry Rhodan
Band 1094,H. G. Ewers,male,a1,1982.0,C1,Eric Weidenburn
Band 1094,H. G. Ewers,male,a1,1982.0,C2,Eartha Weidenburn
Band 1094,H. G. Ewers,male,a1,1982.0,C3,Henri Vaudau
Band 1094,H. G. Ewers,male,a1,1982.0,C4,Dunka Rabanez
Band 1094,H. G. Ewers,male,a1,1982.0,C5,Gideon McVistor
Band 1095,Ernst Vlcek,male,a1,1982.0,C1,Jan Bellmer
Band 1095,Ernst Vlcek,male,a1,1982.0,C2,Waylon Javier
Band 1095,Ernst Vlcek,male,a1,1982.0,C3,Lethos-Terakdschan
Band 1095,Ernst Vlcek,male,a1,1982.0,C4,Lafsater-Koro-Soth
Band 1095,Ernst Vlcek,male,a1,1982.0,C5,Wikora-Nono-Ors
Band 1095,Ernst Vlcek,male,a1,1982.0,C6,Livwaper-Irtu-Lings
Band 1096,Marianne Sydow,female,a1,1982.0,C1,Perry Rhodan
Band 1096,Marianne Sydow,female,a1,1982.0,C2,Jen Salik
Band 1096,Marianne Sydow,female,a1,1982.0,C3,Tengri Lethos-Terakdschan
Band 1096,Marianne Sydow,female,a1,1982.0,C4,Okoor
Band 1096,Marianne Sydow,female,a1,1982.0,C5,Mokus-Arto-Ehm
Band 1096,Marianne Sydow,female,a1,1982.0,C6,Brodr
Band 1097,H. G. Francis,male,a1,1982.0,C1,Icho Tolot
Band 1097,H. G. Francis,male,a1,1982.0,C2,Kirsch
Band 1097,H. G. Francis,male,a1,1982.0,C3,Girrhod
Band 1097,H. G. Francis,male,a1,1982.0,C4,Borkays
Band 1097,H. G. Francis,male,a1,1982.0,C5,Jarokan
Band 1097,H. G. Francis,male,a1,1982.0,C6,Andrej Sokonic
Band 1098,Kurt Mahr,male,a1,1982.0,C1,Julian Tifflor
Band 1098,Kurt Mahr,male,a1,1982.0,C2,Reginald Bull
Band 1098,Kurt Mahr,male,a1,1982.0,C3,Icho Tolot
Band 1098,Kurt Mahr,male,a1,1982.0,C4,Perry Rhodan
Band 1098,Kurt Mahr,male,a1,1982.0,C5,Waylon Javier
Band 1098,Kurt Mahr,male,a1,1982.0,C6,Tedr Kosmas
Band 1099,Kurt Mahr,male,a1,1982.0,C1,Atlan
Band 1099,Kurt Mahr,male,a1,1982.0,C2,Sühe Baator
Band 1099,Kurt Mahr,male,a1,1982.0,C3,Lafsater-Koro-Soth
Band 1099,Kurt Mahr,male,a1,1982.0,C4,Qumran-Fayed-Pogh
Band 1099,Kurt Mahr,male,a1,1982.0,C5,Wikora-Nono-Ors
Band 1099,Kurt Mahr,male,a1,1982.0,C6,Perry Rhodan
Band 11,Kurt Mahr,male,a1,1961.0,C1,Perry Rhodan
Band 11,Kurt Mahr,male,a1,1961.0,C2,Reginald Bull
Band 11,Kurt Mahr,male,a1,1961.0,C3,Tako Kakuta
Band 11,Kurt Mahr,male,a1,1961.0,C4,Betty Toufry
Band 11,Kurt Mahr,male,a1,1961.0,C5,Ralf Marten
Band 11,Kurt Mahr,male,a1,1961.0,C6,Wuriu Sengu
Band 110,William Voltz,male,a1,1963.0,C1,Henry Mulvaney
Band 110,William Voltz,male,a1,1963.0,C2,Perry Rhodan
Band 110,William Voltz,male,a1,1963.0,C3,Reginald Bull
Band 110,William Voltz,male,a1,1963.0,C4,John Clayton
Band 110,William Voltz,male,a1,1963.0,C5,Sergeant John Emery
Band 110,William Voltz,male,a1,1963.0,C6,Thomas Cardif
Band 1100,William Voltz,male,a1,1982.0,C1,Jercygehl An
Band 1100,William Voltz,male,a1,1982.0,C2,Taurec
Band 1100,William Voltz,male,a1,1982.0,C3,Perry Rhodan
Band 1100,William Voltz,male,a1,1982.0,C4,Surfo Mallagan
Band 1100,William Voltz,male,a1,1982.0,C5,Quiupu
Band 1100,William Voltz,male,a1,1982.0,C6,Arlen Hydon
Band 1101,K. H. Scheer,male,a1,1982.0,C1,Maldarel Foq
Band 1101,K. H. Scheer,male,a1,1982.0,C2,Jercygehl An
Band 1101,K. H. Scheer,male,a1,1982.0,C3,Clifton Callamon
Band 1101,K. H. Scheer,male,a1,1982.0,C4,Alaska Saedelaere
Band 1101,K. H. Scheer,male,a1,1982.0,C5,Agusto Pinelli
Band 1102,Clark Darlton,male,a1,1982.0,C1,Perry Rhodan
Band 1102,Clark Darlton,male,a1,1982.0,C2,Gucky
Band 1102,Clark Darlton,male,a1,1982.0,C3,Ras Tschubai
Band 1102,Clark Darlton,male,a1,1982.0,C4,Fellmer Lloyd
Band 1102,Clark Darlton,male,a1,1982.0,C5,Jainchuchuman
Band 1102,Clark Darlton,male,a1,1982.0,C6,Wech-Wech-Frogrout
Band 1103,Detlev G. Winter,male,a1,1982.0,C1,Öhna Näjahrs
Band 1103,Detlev G. Winter,male,a1,1982.0,C2,Ürkan
Band 1103,Detlev G. Winter,male,a1,1982.0,C3,Farslyina
Band 1103,Detlev G. Winter,male,a1,1982.0,C4,Tanwalzen
Band 1103,Detlev G. Winter,male,a1,1982.0,C5,Icho Tolot
Band 1103,Detlev G. Winter,male,a1,1982.0,C6,Jercygehl An
Band 1104,H. G. Ewers,male,a1,1982.0,C1,Perry Rhodan
Band 1104,H. G. Ewers,male,a1,1982.0,C2,Eric Weidenburn
Band 1104,H. G. Ewers,male,a1,1982.0,C3,Taurec
Band 1104,H. G. Ewers,male,a1,1982.0,C4,Oliver Javier
Band 1104,H. G. Ewers,male,a1,1982.0,C5,Jercygehl An
Band 1104,H. G. Ewers,male,a1,1982.0,C6,Brodr
Band 1105,H. G. Ewers,male,a1,1982.0,C1,Eric Weidenburn
Band 1105,H. G. Ewers,male,a1,1982.0,C2,Jercygehl An
Band 1105,H. G. Ewers,male,a1,1982.0,C3,Elf-Quo-Jo
Band 1105,H. G. Ewers,male,a1,1982.0,C4,Neun-Quo-Sin
Band 1105,H. G. Ewers,male,a1,1982.0,C5,Neun-Quo-Ben
Band 1105,H. G. Ewers,male,a1,1982.0,C6,Chra-Hu-Chro
Band 1106,Kurt Mahr,male,a1,1982.0,C1,Tarzarel Op
Band 1106,Kurt Mahr,male,a1,1982.0,C2,Überzahl-143
Band 1106,Kurt Mahr,male,a1,1982.0,C3,Perry Rhodan
Band 1106,Kurt Mahr,male,a1,1982.0,C4,Nikki Frickel
Band 1106,Kurt Mahr,male,a1,1982.0,C5,Ras Tschubai
Band 1106,Kurt Mahr,male,a1,1982.0,C6,Ilkst Nentter
Band 1107,Kurt Mahr,male,a1,1982.0,C1,Perry Rhodan
Band 1107,Kurt Mahr,male,a1,1982.0,C2,Eric Weidenburn
Band 1107,Kurt Mahr,male,a1,1982.0,C3,Taurec
Band 1107,Kurt Mahr,male,a1,1982.0,C4,Jercygehl An
Band 1107,Kurt Mahr,male,a1,1982.0,C5,Bruke Tosen
Band 1108,William Voltz,male,a1,1982.0,C1,Perry Rhodan
Band 1108,William Voltz,male,a1,1982.0,C2,Alaska Saedelaere
Band 1108,William Voltz,male,a1,1982.0,C3,Jercygehl An
Band 1108,William Voltz,male,a1,1982.0,C4,Surfo Mallagan
Band 1108,William Voltz,male,a1,1982.0,C5,Seth-Apophis
Band 1109,Marianne Sydow,female,a1,1982.0,C1,Perry Rhodan
Band 1109,Marianne Sydow,female,a1,1982.0,C2,Jercygehl An
Band 1109,Marianne Sydow,female,a1,1982.0,C3,Chrubchur
Band 1109,Marianne Sydow,female,a1,1982.0,C4,Chrachrsar
Band 1109,Marianne Sydow,female,a1,1982.0,C5,Dex Rudbeck
Band 111,Clark Darlton,male,a1,1963.0,C1,Perry Rhodan
Band 111,Clark Darlton,male,a1,1963.0,C2,Thomas Cardif
Band 111,Clark Darlton,male,a1,1963.0,C3,Reginald Bull
Band 111,Clark Darlton,male,a1,1963.0,C4,Sir John Rengall
Band 111,Clark Darlton,male,a1,1963.0,C5,Rhobal
Band 1110,Ernst Vlcek,male,a1,1982.0,C1,Perry Rhodan
Band 1110,Ernst Vlcek,male,a1,1982.0,C2,Taurec
Band 1110,Ernst Vlcek,male,a1,1982.0,C3,Jercygehl An
Band 1110,Ernst Vlcek,male,a1,1982.0,C4,Krendgh Hahl
Band 1110,Ernst Vlcek,male,a1,1982.0,C5,Bozar Fungur
Band 1110,Ernst Vlcek,male,a1,1982.0,C6,Ercy Barrang
Band 1111,Horst Hoffmann,male,a1,1982.0,C1,Perry Rhodan
Band 1111,Horst Hoffmann,male,a1,1982.0,C2,Gucky
Band 1111,Horst Hoffmann,male,a1,1982.0,C3,Les Zeron
Band 1111,Horst Hoffmann,male,a1,1982.0,C4,Ok Müppelheimer
Band 1111,Horst Hoffmann,male,a1,1982.0,C5,Zock-Dreilicht
Band 1111,Horst Hoffmann,male,a1,1982.0,C6,Hakn
Band 1112,H. G. Francis,male,a1,1982.0,C1,Arker Kwohn
Band 1112,H. G. Francis,male,a1,1982.0,C2,Milton Lucas
Band 1112,H. G. Francis,male,a1,1982.0,C3,Henry Cima
Band 1112,H. G. Francis,male,a1,1982.0,C4,Matt Durante
Band 1112,H. G. Francis,male,a1,1982.0,C5,Bort Popp
Band 1112,H. G. Francis,male,a1,1982.0,C6,Perry Rhodan
Band 1113,H. G. Francis,male,a1,1982.0,C1,Perry Rhodan
Band 1113,H. G. Francis,male,a1,1982.0,C2,Schovkrodon
Band 1113,H. G. Francis,male,a1,1982.0,C3,Gucky
Band 1113,H. G. Francis,male,a1,1982.0,C4,Ras Tschubai
Band 1113,H. G. Francis,male,a1,1982.0,C5,Genan
Band 1113,H. G. Francis,male,a1,1982.0,C6,Arker Kwohn
Band 1114,Kurt Mahr,male,a1,1983.0,C1,Belice
Band 1114,Kurt Mahr,male,a1,1983.0,C2,Geredus
Band 1114,Kurt Mahr,male,a1,1983.0,C3,Quiupu
Band 1114,Kurt Mahr,male,a1,1983.0,C4,Rag Cornus
Band 1114,Kurt Mahr,male,a1,1983.0,C5,Sapr Vistoy
Band 1114,Kurt Mahr,male,a1,1983.0,C6,Lissa Montelf
Band 1115,Clark Darlton,male,a1,1983.0,C1,ES
Band 1115,Clark Darlton,male,a1,1983.0,C2,Ernst Ellert
Band 1115,Clark Darlton,male,a1,1983.0,C3,Merg Coolafe
Band 1115,Clark Darlton,male,a1,1983.0,C4,Yamisch Coolafe
Band 1115,Clark Darlton,male,a1,1983.0,C5,Dave Woddle
Band 1115,Clark Darlton,male,a1,1983.0,C6,W. W. Voltas
Band 1116,H. G. Ewers,male,a1,1983.0,C1,Reginald Bull
Band 1116,H. G. Ewers,male,a1,1983.0,C2,Julian Tifflor
Band 1116,H. G. Ewers,male,a1,1983.0,C3,Ernst Ellert
Band 1116,H. G. Ewers,male,a1,1983.0,C4,Merg Coolafe
Band 1116,H. G. Ewers,male,a1,1983.0,C5,Geoffry Abel Waringer
Band 1116,H. G. Ewers,male,a1,1983.0,C6,Matthew Creek
Band 1117,H. G. Ewers,male,a1,1983.0,C1,Ernst Ellert
Band 1117,H. G. Ewers,male,a1,1983.0,C2,Merg Coolafe
Band 1117,H. G. Ewers,male,a1,1983.0,C3,Yamisch Coolafe
Band 1117,H. G. Ewers,male,a1,1983.0,C4,Reginald Bull
Band 1117,H. G. Ewers,male,a1,1983.0,C5,Julian Tifflor
Band 1117,H. G. Ewers,male,a1,1983.0,C6,Geoffry Abel Waringer
Band 1118,K. H. Scheer,male,a1,1983.0,C1,Clifton Callamon
Band 1118,K. H. Scheer,male,a1,1983.0,C2,Haff
Band 1118,K. H. Scheer,male,a1,1983.0,C3,Agusto Pinelli
Band 1118,K. H. Scheer,male,a1,1983.0,C4,Beta Fu-Wang
Band 1118,K. H. Scheer,male,a1,1983.0,C5,Noschenhew
Band 1118,K. H. Scheer,male,a1,1983.0,C6,Pedel R Manes
Band 1119,Hans Kneifel,male,a1,1983.0,C1,Perry Rhodan
Band 1119,Hans Kneifel,male,a1,1983.0,C2,Roi Danton
Band 1119,Hans Kneifel,male,a1,1983.0,C3,Maris Zara
Band 1119,Hans Kneifel,male,a1,1983.0,C4,Gelja Dan
Band 1119,Hans Kneifel,male,a1,1983.0,C5,Barun
Band 1119,Hans Kneifel,male,a1,1983.0,C6,Marr'Gollg
Band 112,Kurt Brand,male,a1,1963.0,C1,Thomas Cardif
Band 112,Kurt Brand,male,a1,1963.0,C2,Reginald Bull
Band 112,Kurt Brand,male,a1,1963.0,C3,Allan D. Mercant
Band 112,Kurt Brand,male,a1,1963.0,C4,A-thól
Band 112,Kurt Brand,male,a1,1963.0,C5,Brazo Alkher
Band 112,Kurt Brand,male,a1,1963.0,C6,Stana Nolinow
Band 1120,William Voltz,male,a1,1983.0,C1,Perry Rhodan
Band 1120,William Voltz,male,a1,1983.0,C2,Gucky
